file_name,file_description,variable_name,variable_description,notes,data_type,valid_min,valid_max,response_1,value_2,value_3,value_4,value_5,value_6,value_7,value_8,value_9,value_10,value_11,value_12,value_13,value_14,value_15,value_16,value_17,value_18,value_19,value_20,value_21,value_22,value_23,value_24
screen.csv,survey results from the screening session,scl90_2,Nervousness or shakiness inside,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_3,"Unwanted thoughts, words, or ideas that won't leave your mind",Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_4,Faintness or dizziness,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_5,Loss of sexual interest or pleasure,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_6,Feeling critical of others,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_7,The idea that someone else can control your thoughts,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_8,Feeling others are to blame for most of your troubles,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_9,Trouble remembering things,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_10,Worried about sloppiness or carelessness,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_11,Feeling easily annoyed or irritated,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_12,Pains in heart or chest,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_13,Feeling afraid in open spaces or on the streets,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_14,Feeling low in energy or slowed down,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_15,Thoughts of ending your life,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_16,Hearing voices that other people do not hear,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_17,Trembling,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_18,Feeling that most people cannot be trusted,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_19,Poor appetite,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_20,Crying easily,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_21,Feeling shy or uneasy with the opposite sex,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_22,Feeling of being trapped or caught,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_23,Suddenly scared for no reason,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_24,Temper outbursts that you could not control,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_25,Feeling afraid to go out of your house alone,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_26,Blaming yourself for things,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_27,Pains in lower back,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_28,Feeling blocked in getting things done,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_29,Feeling lonely,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_30,Feeling blue,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_31,Worrying too much about things,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_32,Feeling no interest in things,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_33,Feeling fearful,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_34,Your feelings being easily hurt,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_35,Other people being aware of your private thoughts,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_36,Feeling others do not understand you or are unsympathetic,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_37,Feeling that people are unfriendly or dislike you,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_38,Having to do things very slowly to insure correctness,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_39,Heart pounding or racing,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_40,Nausea or upset stomach,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_41,Feeling inferior to others,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_42,Soreness of your muscles,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_43,Feeling that you are watched or talked about by others,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_44,Trouble falling asleep,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_45,Having to check and double-check what you do,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_46,Difficulty making decisions,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_47,"Feeling afraid to travel on buses, subways, trains",Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_48,Trouble getting your breath,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_49,Hot or cold spells,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_50,"Having to avoid certain things, places, or activities because they frighten you",Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_51,Your mind going blank,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_52,Numbness or tingling in parts of your body,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_53,A lump in your throat,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_54,Feeling hopeless about the future,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_55,How bothered or distressed were you during the past month by ...... - Trouble concentrating,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_56,Feeling weak in parts of your body,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_57,Feeling tense or keyed up,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_58,Heavy feelings in your arms or legs,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_59,Thoughts of death or dying,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_60,Overeating,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_61,Feeling uneasy when people are watching or talking about you,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_62,Having thoughts that are not your own,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_63,"Having urges to beat, injure, or harm someone",Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_64,Awakening in the early morning,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_65,"Having to repeat the same actions such as touching, counting, washing",Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_66,Sleep that is restless or disturbed,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_67,Having urges to break or smash things,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_68,Having ideas or beliefs that others do not share,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_69,Feeling very self-conscious with others,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_70,"Feeling uneasy in crowds, such as shopping or at a movie",Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_71,Feeling everything is an effort,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_72,Spells of terror or panic,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_73,Feeling uncomfortable about eating or drinking in public,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_74,Getting into frequent arguments,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_75,Feeling nervous when you are left alone,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_76,Others not giving you proper credit for your achievements,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_77,Feeling lonely even when you are with people,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_78,Feeling so restless you couldn't sit still,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_79,Feelings of worthlessness,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_80,Feeling that familiar things are strange or unreal,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_81,Shouting or throwing things,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_82,Feeling afraid you will faint in public,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_83,Feeling that people will take advantage of you if you let them,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_84,Having thoughts about sex that bother you a lot,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_85,The idea that you should be punished for your sins,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_86,Feeling pushed to get things done,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_87,The idea that something serious is wrong with your body,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_88,Never feeling close to another person,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_89,Feelings of guilt,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,scl90_90,The idea that something is wrong with your mind,Item preceded by: How bothered or distressed were you during the past month by ...... - ,ordered,,,Not at All,A Little Bit ,Moderately ,Quite A Bit,Extremely ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,ius_1,Uncertainty stops me from having a firm opinion.,Item preceded by: Please use the rating scale provided to indicate how well each statement describes you generally. - ,ordered,,,Very untrue of me,Somewhat untrue of me,Neutral,Somewhat true of me,Very true of me ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,ius_2,Being uncertain means that a person is disorganized.,Item preceded by: Please use the rating scale provided to indicate how well each statement describes you generally. - ,ordered,,,Very untrue of me,Somewhat untrue of me,Neutral,Somewhat true of me,Very true of me ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,ius_3,Uncertainty makes life intolerable.,Item preceded by: Please use the rating scale provided to indicate how well each statement describes you generally. - ,ordered,,,Very untrue of me,Somewhat untrue of me,Neutral,Somewhat true of me,Very true of me ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,ius_4,It's unfair not having any guarantees in life.,Item preceded by: Please use the rating scale provided to indicate how well each statement describes you generally. - ,ordered,,,Very untrue of me,Somewhat untrue of me,Neutral,Somewhat true of me,Very true of me ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,ius_5,My mind can't be relaxed if I don't know what will happen tomorrow.,Item preceded by: Please use the rating scale provided to indicate how well each statement describes you generally. - ,ordered,,,Very untrue of me,Somewhat untrue of me,Neutral,Somewhat true of me,Very true of me ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,ius_6,"Uncertainty makes me uneasy, anxious, or stressed.",Item preceded by: Please use the rating scale provided to indicate how well each statement describes you generally. - ,ordered,,,Very untrue of me,Somewhat untrue of me,Neutral,Somewhat true of me,Very true of me ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,ius_7,Unforeseen events upset me greatly.,Item preceded by: Please use the rating scale provided to indicate how well each statement describes you generally. - ,ordered,,,Very untrue of me,Somewhat untrue of me,Neutral,Somewhat true of me,Very true of me ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,ius_8,It frustrates me not having all the information I need.,Item preceded by: Please use the rating scale provided to indicate how well each statement describes you generally. - ,ordered,,,Very untrue of me,Somewhat untrue of me,Neutral,Somewhat true of me,Very true of me ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,ius_9,Uncertainty keeps me from living a full life.,Item preceded by: Please use the rating scale provided to indicate how well each statement describes you generally. - ,ordered,,,Very untrue of me,Somewhat untrue of me,Neutral,Somewhat true of me,Very true of me ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,ius_10,One should always look ahead so as to avoid surprises.,Item preceded by: Please use the rating scale provided to indicate how well each statement describes you generally. - ,ordered,,,Very untrue of me,Somewhat untrue of me,Neutral,Somewhat true of me,Very true of me ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,ius_11,"A small unforeseen event can spoil everything, even with the best of planning.",Item preceded by: Please use the rating scale provided to indicate how well each statement describes you generally. - ,ordered,,,Very untrue of me,Somewhat untrue of me,Neutral,Somewhat true of me,Very true of me ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,ius_12,When it's time to act uncertainty paralyses me.,Item preceded by: Please use the rating scale provided to indicate how well each statement describes you generally. - ,ordered,,,Very untrue of me,Somewhat untrue of me,Neutral,Somewhat true of me,Very true of me ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,ius_13,Being uncertain means that I am not first rate.,Item preceded by: Please use the rating scale provided to indicate how well each statement describes you generally. - ,ordered,,,Very untrue of me,Somewhat untrue of me,Neutral,Somewhat true of me,Very true of me ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,ius_14,"When I am uncertain, I can't go forward.",Item preceded by: Please use the rating scale provided to indicate how well each statement describes you generally. - ,ordered,,,Very untrue of me,Somewhat untrue of me,Neutral,Somewhat true of me,Very true of me ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,ius_15,"Unlike me, others always seem to know where they are going with their lives.",Item preceded by: Please use the rating scale provided to indicate how well each statement describes you generally. - ,ordered,,,Very untrue of me,Somewhat untrue of me,Neutral,Somewhat true of me,Very true of me ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,ius_16,"Uncertainty makes me vulnerable, unhappy, or sad.",Item preceded by: Please use the rating scale provided to indicate how well each statement describes you generally. - ,ordered,,,Very untrue of me,Somewhat untrue of me,Neutral,Somewhat true of me,Very true of me ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,ius_17,I always want to know what the future has in store for me.,Item preceded by: Please use the rating scale provided to indicate how well each statement describes you generally. - ,ordered,,,Very untrue of me,Somewhat untrue of me,Neutral,Somewhat true of me,Very true of me ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,ius_18,I can't stand being taken by surprise.,Item preceded by: Please use the rating scale provided to indicate how well each statement describes you generally. - ,ordered,,,Very untrue of me,Somewhat untrue of me,Neutral,Somewhat true of me,Very true of me ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,ius_19,The smallest doubt can stop me from acting.,Item preceded by: Please use the rating scale provided to indicate how well each statement describes you generally. - ,ordered,,,Very untrue of me,Somewhat untrue of me,Neutral,Somewhat true of me,Very true of me ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,ius_20,I should be able to organize everything in advance.,Item preceded by: Please use the rating scale provided to indicate how well each statement describes you generally. - ,ordered,,,Very untrue of me,Somewhat untrue of me,Neutral,Somewhat true of me,Very true of me ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,ius_21,Being uncertain means that I lack confidence.,Item preceded by: Please use the rating scale provided to indicate how well each statement describes you generally. - ,ordered,,,Very untrue of me,Somewhat untrue of me,Neutral,Somewhat true of me,Very true of me ,,,,,,,,,,,,,,,,,,,
screen.csv,survey results from the screening session,ius_22,I think it's unfair that other people seem sure about their future.,Item preceded by: Please use the rating scale provided to indicate how well each statement describes you generally. - ,ordered,,,Very untrue of me,Somewhat untrue of me,Neutral,Somewhat true of me,Very true of me ,,,,,,,,,,,,,,,,,,,
